_id,updated,session_id,block_id,room_id,session_type,session_level,session_title,session_abstract,session_requirements,session_keywords,session_hashtag,session_url,session_youtube_url,session_moderator_url,session_pdf_url,session_notes_url,session_starred,session_cal_event_id,session_livestream_url
66,1428674812975,326973874,1368746700-1368749100,room10,SESSION,,Upgrading to a Chrome Packaged App,"Chrome packaged apps expand the opportunities for Web developers, giving you the ability to run offline by default, to provide an immersive UX that runs outside the browser, to leverage Chrome's sync architecture, and to access the device hardware. Come learn how to take your web app to the next level by turning it into a Chrome packaged app.",,,chromeapps,https://developers.google.com/events/io/sessions/326973874,,,,,0,,FDEMA6OhvGo
67,1428674812976,327377399,1368664200-1368666600,room2,SESSION,,The Other Mobile Mapping Platform: Getting Your Maps into iOS,"In December, Google launched the Google Maps SDK for iOS. With vector maps that allow a much wider range of motion and access to Google Map data and imagery, the SDK provides a powerful way for you to build iOS apps on your platform. This session will explore different ways for you to integrate your data with a Google Maps experience.",,,googlemaps,https://developers.google.com/events/io/sessions/327377399,,,,,0,,aK2HXXF2jJw
68,1428674812976,327435242,1368728100-1368730500,room3,SESSION,,Demystifying Video Encoding: WebM/VP8 for the Rest of Us,"Video is predicted to comprise 71 percent of all mobile data traffic by 2016 (Source: Cisco). Yet, surprisingly few people understand the formats that majority of that data traffic will use. In this session you will learn the skills required to encode or decode video in your application, with a focus on the royalty-free WebM format.",,,youtube,https://developers.google.com/events/io/sessions/327435242,,,,,0,,
69,1428674812976,327449685,1368828000-1368830400,room5,SESSION,,Fireside Chat with the Chrome Team,"Meet the senior staff from the Web Platform team, the Front End/UI team, the Chrome Apps team, and the Chrome OS team. At this talk, you'll hear senior Chrome developers talk about future plans for Chrome and the web platform. You'll have the opportunity to ask them as many difficult questions as can fit in the time available!",,,chromeapps,https://developers.google.com/events/io/sessions/327449685,,,,,0,,
70,1428674812976,327598382,1368746700-1368749100,room4,SESSION,,"Our Maps, Your Business: A Step by Step Guide to Making the Most of Our Enterprise Products","Location continues to play an increasingly important role in a variety of organizations, and the emergence of the cloud and mobile as reliable and scalable platforms has transformed how organizations use mapping technology to work more effectively, improve processes, and benefit customers.  Learn about the different use cases that our enterprise products address and how organizations can easily integrate end-to-end mapping solutions to address a variety of needs.",,,googlemaps,https://developers.google.com/events/io/sessions/327598382,,,,,0,,
71,1428674812976,327600597,1368661200-1368663600,room1,SESSION,,Making Location Meaningful with the Google Maps APIs,Location is a fundamental aspect of many location-based apps. But knowing where your user is located is only part of the story. Knowing where they’re going and where they’ve been can fundamentally alter what you present to them. This session will explore using aspects of location to present a richer experience for users.,,,googlemaps,https://developers.google.com/events/io/sessions/327600597,,,,,0,,CO9I3bikFuY
72,1428674812977,327631300,1368723600-1368727200,room4,SESSION,,Google Maps + HTML5 + Spatial Data Visualization: A Love Story,Much if not most of the world’s data has a geographic component. Data visualizations with a geographic component are some of the most popular on the web. This session will explore the principles of data visualization and how you can use HTML5 - particularly WebGL - to supplement Google Maps visualizations.,,,googlemaps,https://developers.google.com/events/io/sessions/327631300,,,,,0,,
73,1428674812977,327659239,1368654300-1368656700,room4,SESSION,,Design Patterns for Maps - Architecture,"Spatial data architectures are many and varied. There are simple solutions that host static data, and complex integrations with existing enterprise infrastructures, and everything inbetween. But common patterns - and antipatterns - emerge regarding how data is hosted and served to your users. This session will discuss those patterns and how you can implement them in your mapping architecture.",,,googlemaps,https://developers.google.com/events/io/sessions/327659239,,,,,0,,
74,1428674812977,327674395,1368740100-1368742500,room4,SESSION,,How to Build Multi-Platform Maps with Google’s APIs,"The Google Maps API is now on multiple platforms, JavaScript, Android, and iOS. Each platform has it’s own special strengths and limitations, and requires special attention. But what if you’re building for all three platforms? How do you approach that problem? This session will look at the specialized development for the individual platforms versus generalized development for all three, and the trade offs inherent in each different approach. We will look at when to use our web services, and how to build a strong back-end infrastructure.",,,googlemaps,https://developers.google.com/events/io/sessions/327674395,,,,,0,,
75,1428674812977,327696300,1368733500-1368735900,room1,SESSION,,All the Ships in the World: Visualizing Data with Google Cloud and Maps,"Tens of thousands of ships report their position at least once every 5 minutes, 24 hours a day. Visualizing that quantity of data and serving it out to large numbers of people takes lots of power both in the browser and on the server. This session will explore the use of Maps, App Engine, Go, Compute Engine, BigQuery, Cloud Storage,  and WebGL to do massive data visualization.",,,googlecloudplatform,https://developers.google.com/events/io/sessions/327696300,,,,,0,,MA4HU3frUow
